OpossumID	OpossumID_version	HumanGeneName	HumanID	OpossumGeneName	DevilID	DevilGeneName
ENSMODG00000039032	ENSMODG00000039032.1			MODO-UM	ENSSHAG00000001982	
ENSMODG00000004971	ENSMODG00000004971.4	MTF2	ENSG00000143033	MTF2	ENSSHAG00000001031	
ENSMODG00000003610	ENSMODG00000003610.4	MYO1F	ENSG00000142347	MYO1F	ENSSHAG00000003887	MYO1F
ENSMODG00000021074	ENSMODG00000021074.3	C21orf59-TCP10L	ENSG00000265590		ENSSHAG00000009555	
ENSMODG00000021074	ENSMODG00000021074.3	CFAP298	ENSG00000159079		ENSSHAG00000009555	
ENSMODG00000020977	ENSMODG00000020977.4	GRIK1	ENSG00000171189	GRIK1	ENSSHAG00000006972	GRIK1
ENSMODG00000020419	ENSMODG00000020419.3					
ENSMODG00000017677	ENSMODG00000017677.4	RSPO3	ENSG00000146374	RSPO3	ENSSHAG00000018489	RSPO3
ENSMODG00000010982	ENSMODG00000010982.3	LINC02210-CRHR1	ENSG00000263715		ENSSHAG00000016551	
ENSMODG00000010982	ENSMODG00000010982.3	CRHR1	ENSG00000120088		ENSSHAG00000016551	
ENSMODG00000014301	ENSMODG00000014301.4	RNFT1	ENSG00000189050	RNFT1	ENSSHAG00000016041	RNFT1
ENSMODG00000007099	ENSMODG00000007099.4	INTS8	ENSG00000164941	INTS8	ENSSHAG00000017754	INTS8
ENSMODG00000012284	ENSMODG00000012284.4	CFHR5	ENSG00000134389		ENSSHAG00000003041	
ENSMODG00000012284	ENSMODG00000012284.4	CFHR4	ENSG00000134365		ENSSHAG00000003041	
ENSMODG00000048131	ENSMODG00000048131.1	RN7SL582P	ENSG00000241156	Metazoa_SRP		
ENSMODG00000048131	ENSMODG00000048131.1	RN7SL515P	ENSG00000241406	Metazoa_SRP		
ENSMODG00000023276	ENSMODG00000023276.1	NCBP2	ENSG00000114503		ENSSHAG00000012279	
ENSMODG00000023276	ENSMODG00000023276.1	NCBP2L	ENSG00000170935		ENSSHAG00000012279	
ENSMODG00000005638	ENSMODG00000005638.4	ANK2	ENSG00000145362		ENSSHAG00000004581	ANK2
ENSMODG00000006888	ENSMODG00000006888.3	TNPO2	ENSG00000105576	TNPO2	ENSSHAG00000015858	TNPO2
ENSMODG00000036014	ENSMODG00000036014.2					
ENSMODG00000020960	ENSMODG00000020960.4	RIPK4	ENSG00000183421	RIPK4	ENSSHAG00000001558	RIPK4
ENSMODG00000019806	ENSMODG00000019806.4	GARNL3	ENSG00000136895	GARNL3	ENSSHAG00000015222	GARNL3
ENSMODG00000017125	ENSMODG00000017125.4	DCST2	ENSG00000163354	DCST2	ENSSHAG00000005319	DCST2
ENSMODG00000003412	ENSMODG00000003412.5	ZBTB7C	ENSG00000184828	ZBTB7C	ENSSHAG00000013931	ZBTB7C
ENSMODG00000045750	ENSMODG00000045750.1					
ENSMODG00000044138	ENSMODG00000044138.1					
ENSMODG00000050341	ENSMODG00000050341.1					
ENSMODG00000030717	ENSMODG00000030717.2					
ENSMODG00000019061	ENSMODG00000019061.4	MSR1	ENSG00000038945		ENSSHAG00000015271	
ENSMODG00000017836	ENSMODG00000017836.5	RSPH4A	ENSG00000111834	RSPH4A	ENSSHAG00000007508	RSPH4A
ENSMODG00000005266	ENSMODG00000005266.4	GUCY2F	ENSG00000101890			
ENSMODG00000033409	ENSMODG00000033409.2					
ENSMODG00000043853	ENSMODG00000043853.1					
ENSMODG00000034566	ENSMODG00000034566.2					
ENSMODG00000051119	ENSMODG00000051119.1					
ENSMODG00000045792	ENSMODG00000045792.1					
ENSMODG00000002160	ENSMODG00000002160.4	PAPOLG	ENSG00000115421	PAPOLG	ENSSHAG00000014942	PAPOLG
ENSMODG00000035816	ENSMODG00000035816.2					
ENSMODG00000004892	ENSMODG00000004892.3	TMED5	ENSG00000117500	TMED5	ENSSHAG00000001820	TMED5
ENSMODG00000030398	ENSMODG00000030398.2					
ENSMODG00000026052	ENSMODG00000026052.1			U6	ENSSHAG00000019349	U6
ENSMODG00000042395	ENSMODG00000042395.1					
ENSMODG00000000957	ENSMODG00000000957.4	SLC36A4	ENSG00000180773	SLC36A4	ENSSHAG00000010022	SLC36A4
ENSMODG00000039474	ENSMODG00000039474.1	RNU6-914P	ENSG00000252558	U6	ENSSHAG00000019139	U6
ENSMODG00000032607	ENSMODG00000032607.2					
ENSMODG00000035492	ENSMODG00000035492.2					
ENSMODG00000041079	ENSMODG00000041079.1					
ENSMODG00000018581	ENSMODG00000018581.4	PIK3CB	ENSG00000051382	PIK3CB	ENSSHAG00000000088	PIK3CB
ENSMODG00000041938	ENSMODG00000041938.1					
ENSMODG00000037452	ENSMODG00000037452.1	ZNF414	ENSG00000133250		ENSSHAG00000005451	
ENSMODG00000020961	ENSMODG00000020961.4	TMPRSS2	ENSG00000184012	TMPRSS2	ENSSHAG00000004952	TMPRSS2
ENSMODG00000025565	ENSMODG00000025565.3	IL18	ENSG00000150782		ENSSHAG00000011887	
ENSMODG00000041312	ENSMODG00000041312.1					
ENSMODG00000010963	ENSMODG00000010963.4	SPPL2C	ENSG00000185294	SPPL2C	ENSSHAG00000016685	
ENSMODG00000045684	ENSMODG00000045684.1					
ENSMODG00000047112	ENSMODG00000047112.1					
ENSMODG00000050667	ENSMODG00000050667.1					
ENSMODG00000026793	ENSMODG00000026793.1				ENSSHAG00000019085	
ENSMODG00000029983	ENSMODG00000029983.2					
ENSMODG00000008206	ENSMODG00000008206.4	IL17D	ENSG00000172458	IL17D	ENSSHAG00000004847	IL17D
ENSMODG00000005278	ENSMODG00000005278.4	LRRC32	ENSG00000137507	LRRC32	ENSSHAG00000007473	LRRC32
ENSMODG00000048620	ENSMODG00000048620.1	EVA1C	ENSG00000166979	EVA1C	ENSSHAG00000001519	EVA1C
ENSMODG00000040862	ENSMODG00000040862.1					
ENSMODG00000014624	ENSMODG00000014624.4			MODO-UE		
ENSMODG00000049118	ENSMODG00000049118.1					
ENSMODG00000026625	ENSMODG00000026625.1	SNORD41	ENSG00000209702		ENSSHAG00000019679	
ENSMODG00000026625	ENSMODG00000026625.1	AL135998.1	ENSG00000212302		ENSSHAG00000019679	
ENSMODG00000042119	ENSMODG00000042119.1	SDC4	ENSG00000124145	SDC4	ENSSHAG00000013574	SDC4
ENSMODG00000036933	ENSMODG00000036933.1				ENSSHAG00000015776	LDHA
ENSMODG00000037610	ENSMODG00000037610.1	RNF146	ENSG00000118518	RNF146	ENSSHAG00000018661	RNF146
ENSMODG00000031023	ENSMODG00000031023.2					
ENSMODG00000051497	ENSMODG00000051497.1					
ENSMODG00000021123	ENSMODG00000021123.4				ENSSHAG00000002934	
ENSMODG00000017831	ENSMODG00000017831.4	ZUP1	ENSG00000153975	ZUP1	ENSSHAG00000017118	
ENSMODG00000017831	ENSMODG00000017831.4	ZUP1	ENSG00000153975	ZUP1	ENSSHAG00000007718	
ENSMODG00000023062	ENSMODG00000023062.2	URGCP	ENSG00000106608		ENSSHAG00000005460	URGCP
ENSMODG00000051297	ENSMODG00000051297.1				ENSSHAG00000002655	
ENSMODG00000046916	ENSMODG00000046916.1					
ENSMODG00000049820	ENSMODG00000049820.1					
ENSMODG00000047418	ENSMODG00000047418.1					
ENSMODG00000025617	ENSMODG00000025617.3	TMEM267	ENSG00000151881	TMEM267		
ENSMODG00000007716	ENSMODG00000007716.4	RIPK2	ENSG00000104312	RIPK2	ENSSHAG00000014513	RIPK2
ENSMODG00000044355	ENSMODG00000044355.1					
ENSMODG00000049502	ENSMODG00000049502.1					
ENSMODG00000048795	ENSMODG00000048795.1					
ENSMODG00000040676	ENSMODG00000040676.1	MARCKSL1	ENSG00000175130	MARCKSL1		
ENSMODG00000006836	ENSMODG00000006836.3	FBXW9	ENSG00000132004	FBXW9	ENSSHAG00000015890	FBXW9
ENSMODG00000009521	ENSMODG00000009521.2	ENO1	ENSG00000074800		ENSSHAG00000005522	
ENSMODG00000009521	ENSMODG00000009521.2	ENO1	ENSG00000074800		ENSSHAG00000002197	
ENSMODG00000009521	ENSMODG00000009521.2	ENO1	ENSG00000074800		ENSSHAG00000011322	
ENSMODG00000020962	ENSMODG00000020962.4	FAM3B	ENSG00000183844	FAM3B		
ENSMODG00000017124	ENSMODG00000017124.4	DCST1	ENSG00000163357	DCST1	ENSSHAG00000005627	DCST1
ENSMODG00000013129	ENSMODG00000013129.4	KIF6	ENSG00000164627	KIF6		
ENSMODG00000047271	ENSMODG00000047271.1					
ENSMODG00000048263	ENSMODG00000048263.1					
ENSMODG00000008216	ENSMODG00000008216.4	EEF1AKMT1	ENSG00000150456	EEF1AKMT1	ENSSHAG00000005612	EEF1AKMT1
ENSMODG00000034793	ENSMODG00000034793.2					
ENSMODG00000037355	ENSMODG00000037355.1					
ENSMODG00000004103	ENSMODG00000004103.4	MED30	ENSG00000164758	MED30	ENSSHAG00000004816	MED30
ENSMODG00000001937	ENSMODG00000001937.4	TC2N	ENSG00000165929	TC2N	ENSSHAG00000006861	TC2N
ENSMODG00000025566	ENSMODG00000025566.3	TPT1	ENSG00000133112		ENSSHAG00000001545	
ENSMODG00000004662	ENSMODG00000004662.4	DOT1L	ENSG00000104885	DOT1L	ENSSHAG00000010977	DOT1L
ENSMODG00000032916	ENSMODG00000032916.2					
ENSMODG00000017440	ENSMODG00000017440.3	FAM229A	ENSG00000225828	FAM229A		
ENSMODG00000007540	ENSMODG00000007540.5	FNDC1	ENSG00000164694	FNDC1	ENSSHAG00000012329	FNDC1
ENSMODG00000034054	ENSMODG00000034054.2					
ENSMODG00000003464	ENSMODG00000003464.4	CTIF	ENSG00000134030	CTIF	ENSSHAG00000016321	CTIF
ENSMODG00000013889	ENSMODG00000013889.3	MRPS24	ENSG00000062582			
ENSMODG00000046782	ENSMODG00000046782.1					
ENSMODG00000039469	ENSMODG00000039469.1					
ENSMODG00000031740	ENSMODG00000031740.2					
ENSMODG00000044399	ENSMODG00000044399.1					
ENSMODG00000019065	ENSMODG00000019065.4	TUSC3	ENSG00000104723	TUSC3	ENSSHAG00000015945	TUSC3
ENSMODG00000020963	ENSMODG00000020963.4	BACE2	ENSG00000182240	BACE2	ENSSHAG00000005092	BACE2
ENSMODG00000045763	ENSMODG00000045763.1					
ENSMODG00000042206	ENSMODG00000042206.1					
ENSMODG00000017432	ENSMODG00000017432.3	TSSK3	ENSG00000162526	TSSK3		
ENSMODG00000037305	ENSMODG00000037305.1					
ENSMODG00000019809	ENSMODG00000019809.4	SLC2A8	ENSG00000136856	SLC2A8	ENSSHAG00000015867	SLC2A8
ENSMODG00000021517	ENSMODG00000021517.4	CDH2	ENSG00000170558	CDH2	ENSSHAG00000006524	CDH2
ENSMODG00000003629	ENSMODG00000003629.4				ENSSHAG00000005528	
ENSMODG00000036880	ENSMODG00000036880.1					
ENSMODG00000045980	ENSMODG00000045980.1	CCL28	ENSG00000151882		ENSSHAG00000010440	
ENSMODG00000014313	ENSMODG00000014313.4				ENSSHAG00000016073	RPS6KB1
ENSMODG00000039635	ENSMODG00000039635.1					
ENSMODG00000014270	ENSMODG00000014270.4	HYDIN	ENSG00000157423	HYDIN	ENSSHAG00000009134	
ENSMODG00000014270	ENSMODG00000014270.4	HYDIN	ENSG00000157423	HYDIN	ENSSHAG00000007440	
ENSMODG00000040264	ENSMODG00000040264.1					
ENSMODG00000014539	ENSMODG00000014539.4	TAP2	ENSG00000204267			
ENSMODG00000014539	ENSMODG00000014539.4	AL669918.1	ENSG00000250264			
ENSMODG00000014381	ENSMODG00000014381.4	IL18	ENSG00000150782		ENSSHAG00000012457	
ENSMODG00000030346	ENSMODG00000030346.2					
ENSMODG00000032163	ENSMODG00000032163.2					
ENSMODG00000043887	ENSMODG00000043887.1			U2		
ENSMODG00000017676	ENSMODG00000017676.4	ECHDC1	ENSG00000093144	ECHDC1	ENSSHAG00000018666	ECHDC1
ENSMODG00000050364	ENSMODG00000050364.1					
ENSMODG00000006807	ENSMODG00000006807.3	AC010422.8	ENSG00000285589		ENSSHAG00000015920	
ENSMODG00000006807	ENSMODG00000006807.3	DHPS	ENSG00000095059		ENSSHAG00000015920	
ENSMODG00000045431	ENSMODG00000045431.1	FBLN5	ENSG00000140092	FBLN5	ENSSHAG00000008154	FBLN5
ENSMODG00000017428	ENSMODG00000017428.4	AL033529.1	ENSG00000254553			
ENSMODG00000017428	ENSMODG00000017428.4	ZBTB8B	ENSG00000273274			
ENSMODG00000023277	ENSMODG00000023277.3	TMEM242	ENSG00000215712	TMEM242	ENSSHAG00000018567	TMEM242
ENSMODG00000035111	ENSMODG00000035111.2					
ENSMODG00000007706	ENSMODG00000007706.3	SLC7A13	ENSG00000164893			
ENSMODG00000010958	ENSMODG00000010958.3	MAPT	ENSG00000186868		ENSSHAG00000016953	MAPT
ENSMODG00000050274	ENSMODG00000050274.1					
ENSMODG00000031635	ENSMODG00000031635.2					
ENSMODG00000011141	ENSMODG00000011141.4					
ENSMODG00000046699	ENSMODG00000046699.1					
ENSMODG00000017826	ENSMODG00000017826.4	KPNA5	ENSG00000196911	KPNA5	ENSSHAG00000008042	KPNA5
ENSMODG00000041661	ENSMODG00000041661.1					
ENSMODG00000018104	ENSMODG00000018104.4	SLC9C1	ENSG00000172139	SLC9C1	ENSSHAG00000001016	
ENSMODG00000002131	ENSMODG00000002131.4	POLK	ENSG00000122008	POLK	ENSSHAG00000006899	POLK
ENSMODG00000046229	ENSMODG00000046229.1				ENSSHAG00000002415	
ENSMODG00000049893	ENSMODG00000049893.1					
ENSMODG00000008617	ENSMODG00000008617.4	HNRNPLL	ENSG00000143889	HNRNPLL	ENSSHAG00000016392	HNRNPLL
ENSMODG00000004872	ENSMODG00000004872.4	CCDC18	ENSG00000122483	CCDC18	ENSSHAG00000001343	CCDC18
ENSMODG00000008177	ENSMODG00000008177.4	BCLAF3	ENSG00000173681		ENSSHAG00000012448	BCLAF3
ENSMODG00000020279	ENSMODG00000020279.3	HMGCS1	ENSG00000112972	HMGCS1	ENSSHAG00000010874	HMGCS1
ENSMODG00000017424	ENSMODG00000017424.4	ZBTB8A	ENSG00000160062	ZBTB8A	ENSSHAG00000010423	ZBTB8A
ENSMODG00000039523	ENSMODG00000039523.1	SMAD7	ENSG00000101665	SMAD7	ENSSHAG00000017444	SMAD7
ENSMODG00000050396	ENSMODG00000050396.1					
ENSMODG00000017121	ENSMODG00000017121.4	ADAM15	ENSG00000143537	ADAM15	ENSSHAG00000005845	ADAM15
ENSMODG00000047595	ENSMODG00000047595.1					
ENSMODG00000043549	ENSMODG00000043549.1					
ENSMODG00000020965	ENSMODG00000020965.4	DSCAM	ENSG00000171587	DSCAM	ENSSHAG00000007627	
ENSMODG00000020965	ENSMODG00000020965.4	DSCAM	ENSG00000171587	DSCAM	ENSSHAG00000009089	
ENSMODG00000013164	ENSMODG00000013164.4	ECH1	ENSG00000104823	ECH1		
ENSMODG00000045950	ENSMODG00000045950.1					
ENSMODG00000003552	ENSMODG00000003552.4	MYO10	ENSG00000145555	MYO10	ENSSHAG00000007802	MYO10
ENSMODG00000023575	ENSMODG00000023575.2					
ENSMODG00000040263	ENSMODG00000040263.1			mdo-mir-7316		
ENSMODG00000042528	ENSMODG00000042528.1					
ENSMODG00000043056	ENSMODG00000043056.1			U2		
ENSMODG00000037970	ENSMODG00000037970.1					
ENSMODG00000002114	ENSMODG00000002114.5	BCL11A	ENSG00000119866	BCL11A	ENSSHAG00000015804	BCL11A
ENSMODG00000050775	ENSMODG00000050775.1				ENSSHAG00000002394	
ENSMODG00000050775	ENSMODG00000050775.1				ENSSHAG00000001465	
ENSMODG00000010811	ENSMODG00000010811.4	COL3A1	ENSG00000168542	COL3A1	ENSSHAG00000005458	COL3A1
ENSMODG00000044269	ENSMODG00000044269.1					
ENSMODG00000048428	ENSMODG00000048428.1					
ENSMODG00000031971	ENSMODG00000031971.2					
ENSMODG00000049945	ENSMODG00000049945.1	RNU6-428P	ENSG00000199812	U6	ENSSHAG00000020292	U6
ENSMODG00000049945	ENSMODG00000049945.1	RNU6-1244P	ENSG00000200484	U6	ENSSHAG00000020292	U6
ENSMODG00000022986	ENSMODG00000022986.1	MIR383	ENSG00000199127	mdo-mir-383	ENSSHAG00000020001	MIR383
ENSMODG00000017422	ENSMODG00000017422.2	ACTG1	ENSG00000184009		ENSSHAG00000014258	ACTG1
ENSMODG00000027691	ENSMODG00000027691.1					
ENSMODG00000015681	ENSMODG00000015681.4	DHX37	ENSG00000150990	DHX37	ENSSHAG00000000421	
ENSMODG00000051245	ENSMODG00000051245.1	CTAG1B	ENSG00000184033		ENSSHAG00000016182	
ENSMODG00000051245	ENSMODG00000051245.1	CTAG1A	ENSG00000268651		ENSSHAG00000016182	
ENSMODG00000051245	ENSMODG00000051245.1	LAGE3	ENSG00000196976		ENSSHAG00000016182	
ENSMODG00000051245	ENSMODG00000051245.1	CTAG2	ENSG00000126890		ENSSHAG00000016182	
ENSMODG00000046986	ENSMODG00000046986.1					
ENSMODG00000014388	ENSMODG00000014388.3	SDHD	ENSG00000204370			
ENSMODG00000014388	ENSMODG00000014388.3	AP002884.2	ENSG00000255292			
ENSMODG00000008262	ENSMODG00000008262.4	XPO4	ENSG00000132953	XPO4	ENSSHAG00000006069	XPO4
ENSMODG00000004092	ENSMODG00000004092.4	EXT1	ENSG00000182197	EXT1	ENSSHAG00000012130	
ENSMODG00000004092	ENSMODG00000004092.4	EXT1	ENSG00000182197	EXT1	ENSSHAG00000010065	
ENSMODG00000041511	ENSMODG00000041511.1					
ENSMODG00000048902	ENSMODG00000048902.1					
ENSMODG00000046479	ENSMODG00000046479.1					
ENSMODG00000013886	ENSMODG00000013886.4	SLC20A1	ENSG00000144136	SLC20A1	ENSSHAG00000007193	SLC20A1
ENSMODG00000049992	ENSMODG00000049992.1					
ENSMODG00000017674	ENSMODG00000017674.3	KIAA0408	ENSG00000189367		ENSSHAG00000018765	
ENSMODG00000004489	ENSMODG00000004489.4	CSMD3	ENSG00000164796	CSMD3	ENSSHAG00000004988	
ENSMODG00000007981	ENSMODG00000007981.4	ZDHHC14	ENSG00000175048	ZDHHC14	ENSSHAG00000018630	ZDHHC14
ENSMODG00000048761	ENSMODG00000048761.1					
ENSMODG00000026961	ENSMODG00000026961.2			U6	ENSSHAG00000019699	U6
ENSMODG00000048550	ENSMODG00000048550.1					
ENSMODG00000006785	ENSMODG00000006785.4	WDR83	ENSG00000123154	WDR83	ENSSHAG00000015933	WDR83
ENSMODG00000024421	ENSMODG00000024421.3				ENSSHAG00000015805	
ENSMODG00000037866	ENSMODG00000037866.1					
ENSMODG00000023306	ENSMODG00000023306.1	PNP	ENSG00000198805		ENSSHAG00000000699	PNP
ENSMODG00000037548	ENSMODG00000037548.1					
ENSMODG00000044760	ENSMODG00000044760.1					
ENSMODG00000027868	ENSMODG00000027868.2				ENSSHAG00000004982	
ENSMODG00000008527	ENSMODG00000008527.4					
ENSMODG00000039263	ENSMODG00000039263.1					
ENSMODG00000046420	ENSMODG00000046420.1					
ENSMODG00000047533	ENSMODG00000047533.1					
ENSMODG00000028257	ENSMODG00000028257.2	NET1	ENSG00000173848		ENSSHAG00000003150	NET1
ENSMODG00000040731	ENSMODG00000040731.1					
ENSMODG00000043450	ENSMODG00000043450.1					
ENSMODG00000037263	ENSMODG00000037263.1					
ENSMODG00000019605	ENSMODG00000019605.4	KIF2A	ENSG00000068796	KIF2A	ENSSHAG00000001950	KIF2A
ENSMODG00000002967	ENSMODG00000002967.4	ANKDD1B	ENSG00000189045	ANKDD1B		
ENSMODG00000041265	ENSMODG00000041265.1					
ENSMODG00000030828	ENSMODG00000030828.2					
ENSMODG00000014390	ENSMODG00000014390.2	TIMM8B	ENSG00000150779	TIMM8B	ENSSHAG00000012746	TIMM8B
ENSMODG00000047630	ENSMODG00000047630.1					
ENSMODG00000017419	ENSMODG00000017419.3	ZBTB8OS	ENSG00000176261		ENSSHAG00000010844	ZBTB8OS
ENSMODG00000019811	ENSMODG00000019811.4	ZNF569	ENSG00000196437			
ENSMODG00000040742	ENSMODG00000040742.1					
ENSMODG00000020280	ENSMODG00000020280.2	NIM1K	ENSG00000177453	NIM1K	ENSSHAG00000010958	NIM1K
ENSMODG00000019067	ENSMODG00000019067.4	SGCZ	ENSG00000185053	SGCZ	ENSSHAG00000016991	SGCZ
ENSMODG00000021588	ENSMODG00000021588.2	MT-ND5	ENSG00000198786	ND5	ENSSHAG00000020451	MT-ND5
ENSMODG00000003560	ENSMODG00000003560.3	BASP1	ENSG00000176788		ENSSHAG00000012151	BASP1
ENSMODG00000019728	ENSMODG00000019728.4	ARSB	ENSG00000113273	ARSB	ENSSHAG00000015401	
ENSMODG00000019265	ENSMODG00000019265.3	HPGDS	ENSG00000163106	HPGDS	ENSSHAG00000003168	
ENSMODG00000017673	ENSMODG00000017673.5	AL096711.2	ENSG00000255330		ENSSHAG00000018788	
ENSMODG00000017673	ENSMODG00000017673.5	SOGA3	ENSG00000214338		ENSSHAG00000018788	
ENSMODG00000049258	ENSMODG00000049258.1					
ENSMODG00000003506	ENSMODG00000003506.4	DYM	ENSG00000141627	DYM	ENSSHAG00000001181	DYM
ENSMODG00000002994	ENSMODG00000002994.4	POC5	ENSG00000152359		ENSSHAG00000008712	POC5
ENSMODG00000043342	ENSMODG00000043342.1	SRD5A2	ENSG00000277893	SRD5A2	ENSSHAG00000000495	SRD5A2
ENSMODG00000009563	ENSMODG00000009563.4	RERE	ENSG00000142599	RERE	ENSSHAG00000011000	
ENSMODG00000022333	ENSMODG00000022333.1			U6		
ENSMODG00000001994	ENSMODG00000001994.4	TRIP11	ENSG00000100815	TRIP11	ENSSHAG00000009411	TRIP11
ENSMODG00000048419	ENSMODG00000048419.1					
ENSMODG00000027358	ENSMODG00000027358.2					
ENSMODG00000036300	ENSMODG00000036300.2					
ENSMODG00000014393	ENSMODG00000014393.3				ENSSHAG00000012771	
ENSMODG00000038381	ENSMODG00000038381.1				ENSSHAG00000016494	
ENSMODG00000005317	ENSMODG00000005317.4				ENSSHAG00000001917	
ENSMODG00000005317	ENSMODG00000005317.4				ENSSHAG00000007844	
ENSMODG00000042305	ENSMODG00000042305.1	L1TD1	ENSG00000240563			
ENSMODG00000031430	ENSMODG00000031430.2					
ENSMODG00000033422	ENSMODG00000033422.2					
ENSMODG00000038760	ENSMODG00000038760.1					
ENSMODG00000017802	ENSMODG00000017802.4	GRIK3	ENSG00000163873	GRIK3	ENSSHAG00000001477	
ENSMODG00000017415	ENSMODG00000017415.3	RBBP4	ENSG00000162521	RBBP4	ENSSHAG00000018710	
ENSMODG00000017415	ENSMODG00000017415.3	RBBP4	ENSG00000162521	RBBP4	ENSSHAG00000010923	
ENSMODG00000045625	ENSMODG00000045625.1					
ENSMODG00000038320	ENSMODG00000038320.1					
ENSMODG00000039061	ENSMODG00000039061.1					
ENSMODG00000043198	ENSMODG00000043198.1					
ENSMODG00000011359	ENSMODG00000011359.4	COL5A2	ENSG00000204262	COL5A2	ENSSHAG00000006566	COL5A2
ENSMODG00000020281	ENSMODG00000020281.6	ZNF131	ENSG00000172262	ZNF131	ENSSHAG00000011534	ZNF131
ENSMODG00000038231	ENSMODG00000038231.1					
ENSMODG00000017115	ENSMODG00000017115.4	EFNA4	ENSG00000243364	EFNA4		
ENSMODG00000050218	ENSMODG00000050218.1	ZNF569	ENSG00000196437			
ENSMODG00000047685	ENSMODG00000047685.1					
ENSMODG00000045781	ENSMODG00000045781.1					
ENSMODG00000014752	ENSMODG00000014752.4					
ENSMODG00000037189	ENSMODG00000037189.1					
ENSMODG00000048073	ENSMODG00000048073.1					
ENSMODG00000004068	ENSMODG00000004068.4	SAMD12	ENSG00000177570	SAMD12	ENSSHAG00000012647	SAMD12
ENSMODG00000001012	ENSMODG00000001012.1	MTNR1B	ENSG00000134640	MTNR1B		
ENSMODG00000023430	ENSMODG00000023430.3					
ENSMODG00000051504	ENSMODG00000051504.1					
ENSMODG00000040012	ENSMODG00000040012.1					
ENSMODG00000042437	ENSMODG00000042437.1					
ENSMODG00000039447	ENSMODG00000039447.1					
ENSMODG00000005305	ENSMODG00000005305.5	EMSY	ENSG00000158636	EMSY	ENSSHAG00000009255	EMSY
ENSMODG00000007025	ENSMODG00000007025.4	CCNE2	ENSG00000175305		ENSSHAG00000017844	CCNE2
ENSMODG00000035035	ENSMODG00000035035.2					
ENSMODG00000014401	ENSMODG00000014401.3	PIH1D2	ENSG00000150773	PIH1D2	ENSSHAG00000012808	PIH1D2
ENSMODG00000050329	ENSMODG00000050329.1					
ENSMODG00000039244	ENSMODG00000039244.1					
ENSMODG00000033830	ENSMODG00000033830.2					
ENSMODG00000037142	ENSMODG00000037142.1					
ENSMODG00000043453	ENSMODG00000043453.1	PSMG1	ENSG00000183527	PSMG1	ENSSHAG00000008206	PSMG1
ENSMODG00000047766	ENSMODG00000047766.1					
ENSMODG00000017112	ENSMODG00000017112.4	EFNA3	ENSG00000143590			
ENSMODG00000017112	ENSMODG00000017112.4	AL691442.1	ENSG00000251246			
ENSMODG00000043065	ENSMODG00000043065.1					
ENSMODG00000050168	ENSMODG00000050168.1					
ENSMODG00000047993	ENSMODG00000047993.1					
ENSMODG00000045438	ENSMODG00000045438.1	SYS1	ENSG00000204070	SYS1	ENSSHAG00000013750	
ENSMODG00000045438	ENSMODG00000045438.1	SYS1-DBNDD2	ENSG00000254806	SYS1	ENSSHAG00000013750	
ENSMODG00000045152	ENSMODG00000045152.1					
ENSMODG00000037129	ENSMODG00000037129.1					
ENSMODG00000043641	ENSMODG00000043641.1	L1TD1	ENSG00000240563			
ENSMODG00000010935	ENSMODG00000010935.4	KANSL1	ENSG00000120071	KANSL1	ENSSHAG00000017204	KANSL1
ENSMODG00000034526	ENSMODG00000034526.2					
ENSMODG00000041513	ENSMODG00000041513.1					
ENSMODG00000017669	ENSMODG00000017669.4	C6orf58	ENSG00000184530		ENSSHAG00000003986	C6orf58
ENSMODG00000036617	ENSMODG00000036617.1					
ENSMODG00000025090	ENSMODG00000025090.2	BTF3L4	ENSG00000134717		ENSSHAG00000003805	BTF3L4
ENSMODG00000007001	ENSMODG00000007001.4	TP53INP1	ENSG00000164938		ENSSHAG00000017882	TP53INP1
ENSMODG00000037154	ENSMODG00000037154.1					
ENSMODG00000007959	ENSMODG00000007959.4	SNX9	ENSG00000130340	SNX9	ENSSHAG00000018842	SNX9
ENSMODG00000029961	ENSMODG00000029961.2					
ENSMODG00000003801	ENSMODG00000003801.4	HNRNPM	ENSG00000099783		ENSSHAG00000005864	HNRNPM
ENSMODG00000007521	ENSMODG00000007521.4	SOD2	ENSG00000112096		ENSSHAG00000014795	
ENSMODG00000007521	ENSMODG00000007521.4	SOD2	ENSG00000285441		ENSSHAG00000014795	
ENSMODG00000008278	ENSMODG00000008278.4	LATS2	ENSG00000150457	LATS2	ENSSHAG00000003638	LATS2
ENSMODG00000025599	ENSMODG00000025599.3	DIMT1	ENSG00000086189	DIMT1	ENSSHAG00000004515	
ENSMODG00000003099	ENSMODG00000003099.4	SV2C	ENSG00000122012	SV2C	ENSSHAG00000011331	SV2C
ENSMODG00000051039	ENSMODG00000051039.1					
ENSMODG00000013862	ENSMODG00000013862.3	NT5DC4	ENSG00000144130	NT5DC4	ENSSHAG00000007640	NT5DC4
ENSMODG00000044069	ENSMODG00000044069.1					
ENSMODG00000038186	ENSMODG00000038186.1					
ENSMODG00000045969	ENSMODG00000045969.1	WDR83OS	ENSG00000105583	WDR83OS		
ENSMODG00000036229	ENSMODG00000036229.2					
ENSMODG00000040321	ENSMODG00000040321.1					
ENSMODG00000050373	ENSMODG00000050373.1	ITFG2	ENSG00000111203		ENSSHAG00000013903	
ENSMODG00000019268	ENSMODG00000019268.4	SMARCAD1	ENSG00000163104	SMARCAD1	ENSSHAG00000001279	SMARCAD1
