DevilID	DevilID_version	CONTIG.ALT	start	end	KaryotypeBand	DevilGeneName
ENSSHAG00000006161	ENSSHAG00000006161.1	GL834566.1	209259	238302		MBIP
ENSSHAG00000006162	ENSSHAG00000006162.1	GL849917.1	209325	210380		
ENSSHAG00000006163	ENSSHAG00000006163.1	GL834510.1	209392	244868		TMEM87A
ENSSHAG00000006164	ENSSHAG00000006164.1	GL849917.1	209499	224027		KLHL30
ENSSHAG00000006165	ENSSHAG00000006165.1	GL849741.1	209763	221821		
ENSSHAG00000006166	ENSSHAG00000006166.1	GL849572.1	209802	314321		BOC
ENSSHAG00000006167	ENSSHAG00000006167.1	GL857007.1	209855	225189		PRPF8
ENSSHAG00000006168	ENSSHAG00000006168.1	GL856829.1	209923	239374		NGFR
ENSSHAG00000006169	ENSSHAG00000006169.1	GL841545.1	209945	217389		FRRS1L
ENSSHAG00000006170	ENSSHAG00000006170.1	GL841555.1	210101	210526		
ENSSHAG00000006171	ENSSHAG00000006171.1	GL861615.1	210195	245936		KLRK1
ENSSHAG00000006172	ENSSHAG00000006172.1	GL857079.1	210248	222598		
ENSSHAG00000006173	ENSSHAG00000006173.1	GL841446.1	210424	264404		PTPN11
ENSSHAG00000006174	ENSSHAG00000006174.1	GL834498.1	210495	211574		LTB4R2
ENSSHAG00000006175	ENSSHAG00000006175.1	GL849567.1	210508	233187		
ENSSHAG00000006176	ENSSHAG00000006176.1	GL841437.1	210522	228835		CCDC105
ENSSHAG00000006177	ENSSHAG00000006177.1	GL856742.1	210545	216760		
ENSSHAG00000006178	ENSSHAG00000006178.1	GL856828.1	210616	211002		PRR15L
ENSSHAG00000006179	ENSSHAG00000006179.1	GL861707.1	210626	236446		MPP6
ENSSHAG00000006180	ENSSHAG00000006180.1	GL861594.1	210650	261978		DCN
ENSSHAG00000006181	ENSSHAG00000006181.1	GL856875.1	210835	213789		SLC39A7
ENSSHAG00000006182	ENSSHAG00000006182.1	GL841582.1	210845	212923		
ENSSHAG00000006183	ENSSHAG00000006183.1	GL849594.1	211000	212076		
ENSSHAG00000006184	ENSSHAG00000006184.1	GL841410.1	211097	246325		ATCAY
ENSSHAG00000006185	ENSSHAG00000006185.1	GL856752.1	211251	239619		DARS2
ENSSHAG00000006186	ENSSHAG00000006186.1	GL861656.1	211338	242477		SLC35B4
ENSSHAG00000006187	ENSSHAG00000006187.1	GL864739.1	211426	214356		
ENSSHAG00000006188	ENSSHAG00000006188.1	GL856994.1	211482	212654		TENT5C
ENSSHAG00000006189	ENSSHAG00000006189.1	GL864892.1	211485	259401		ALKBH3
ENSSHAG00000006190	ENSSHAG00000006190.1	GL834769.1	211570	310655		FANCA
ENSSHAG00000006191	ENSSHAG00000006191.1	GL834772.1	211602	212561		
ENSSHAG00000006192	ENSSHAG00000006192.1	GL867619.1	211603	212799		
ENSSHAG00000006193	ENSSHAG00000006193.1	GL849522.1	211671	217495		
ENSSHAG00000006194	ENSSHAG00000006194.1	GL842038.1	211769	212125		
ENSSHAG00000006195	ENSSHAG00000006195.1	GL861694.1	211771	236740		
ENSSHAG00000006196	ENSSHAG00000006196.1	GL861545.1	211823	283171		TTLL8
ENSSHAG00000006197	ENSSHAG00000006197.1	GL841529.1	211827	212108		DEXI
ENSSHAG00000006198	ENSSHAG00000006198.1	GL849758.1	211974	219975		MAG
ENSSHAG00000006199	ENSSHAG00000006199.1	GL867621.1	211985	218963		
ENSSHAG00000006200	ENSSHAG00000006200.1	GL834425.1	212004	212558		IMP3
ENSSHAG00000006201	ENSSHAG00000006201.1	GL842326.1	212065	215107		
ENSSHAG00000006202	ENSSHAG00000006202.1	GL861690.1	212080	225925		SLC25A38
ENSSHAG00000006203	ENSSHAG00000006203.1	GL841311.1	212092	213435		ZBTB14
ENSSHAG00000006204	ENSSHAG00000006204.1	GL834471.1	212109	213716		
ENSSHAG00000006205	ENSSHAG00000006205.1	GL841391.1	212129	271024		WASHC5
ENSSHAG00000006206	ENSSHAG00000006206.1	GL856826.1	212201	222491		
ENSSHAG00000006207	ENSSHAG00000006207.1	GL834780.1	212255	212536		
ENSSHAG00000006208	ENSSHAG00000006208.1	GL850497.1	212264	250841		IL1RL2
ENSSHAG00000006209	ENSSHAG00000006209.1	GL857058.1	212333	291193		
ENSSHAG00000006210	ENSSHAG00000006210.1	GL849902.1	212412	261592		CARF
ENSSHAG00000006211	ENSSHAG00000006211.1	GL864914.1	212415	216439		
ENSSHAG00000006212	ENSSHAG00000006212.1	GL834512.1	212589	223561		
ENSSHAG00000006213	ENSSHAG00000006213.1	GL864895.1	212605	213528		
ENSSHAG00000006214	ENSSHAG00000006214.1	GL864758.1	212651	213342		
ENSSHAG00000006215	ENSSHAG00000006215.1	GL865152.1	212706	229420		
ENSSHAG00000006216	ENSSHAG00000006216.1	GL849597.1	212841	213857		GPR17
ENSSHAG00000006217	ENSSHAG00000006217.1	GL834459.1	212872	323714		FGFR2
ENSSHAG00000006218	ENSSHAG00000006218.1	GL834799.1	212889	213737		
ENSSHAG00000006219	ENSSHAG00000006219.1	GL856776.1	212897	238370		CSRP1
ENSSHAG00000006220	ENSSHAG00000006220.1	GL841507.1	212956	215006		CD2BP2
ENSSHAG00000006221	ENSSHAG00000006221.1	GL849654.1	212974	213912		
ENSSHAG00000006222	ENSSHAG00000006222.1	GL849924.1	212993	214501		
ENSSHAG00000006223	ENSSHAG00000006223.1	GL850423.1	212995	219851		TEKT1
ENSSHAG00000006224	ENSSHAG00000006224.1	GL841211.1	213064	439806		DNAH5
ENSSHAG00000006225	ENSSHAG00000006225.1	GL834958.1	213309	236304		
ENSSHAG00000006226	ENSSHAG00000006226.1	GL834594.1	213526	222001		
ENSSHAG00000006227	ENSSHAG00000006227.1	GL861809.1	213973	214596		
ENSSHAG00000006228	ENSSHAG00000006228.1	GL867619.1	213981	219986		ARAF
ENSSHAG00000006229	ENSSHAG00000006229.1	GL849774.1	214022	222224		TTYH1
ENSSHAG00000006230	ENSSHAG00000006230.1	GL834623.1	214182	327342		
ENSSHAG00000006231	ENSSHAG00000006231.1	GL856722.1	214444	267332		TUT4
ENSSHAG00000006232	ENSSHAG00000006232.1	GL850354.1	214469	219058		
ENSSHAG00000006233	ENSSHAG00000006233.1	GL834638.1	214679	317711		SCAI
ENSSHAG00000006234	ENSSHAG00000006234.1	GL834967.1	214694	266683		
ENSSHAG00000006235	ENSSHAG00000006235.1	GL864906.1	214768	215871		
ENSSHAG00000006236	ENSSHAG00000006236.1	GL841599.1	214891	237583		
ENSSHAG00000006237	ENSSHAG00000006237.1	GL864905.1	214932	252119		
ENSSHAG00000006238	ENSSHAG00000006238.1	GL841603.1	214948	237874		LANCL2
ENSSHAG00000006239	ENSSHAG00000006239.1	GL834547.1	214972	258315		
ENSSHAG00000006240	ENSSHAG00000006240.1	GL864985.1	214989	226476		SCYL1
ENSSHAG00000006241	ENSSHAG00000006241.1	GL856990.1	215182	232770		AHCYL1
ENSSHAG00000006242	ENSSHAG00000006242.1	GL841404.1	215186	216319		S1PR5
ENSSHAG00000006243	ENSSHAG00000006243.1	GL841584.1	215282	225924		
ENSSHAG00000006244	ENSSHAG00000006244.1	GL841740.1	215479	223053		
ENSSHAG00000006245	ENSSHAG00000006245.1	GL849739.1	215480	216424		
ENSSHAG00000006246	ENSSHAG00000006246.1	GL861679.1	215590	270771		KIF5B
ENSSHAG00000006247	ENSSHAG00000006247.1	GL841406.1	215604	223076		MAF1
ENSSHAG00000006248	ENSSHAG00000006248.1	GL856886.1	215648	230369		
ENSSHAG00000006249	ENSSHAG00000006249.1	GL867629.1	215777	278323		INTS6L
ENSSHAG00000006250	ENSSHAG00000006250.1	GL864899.1	215922	218855		OR5J2
ENSSHAG00000006251	ENSSHAG00000006251.1	GL834761.1	215988	269125		
ENSSHAG00000006252	ENSSHAG00000006252.1	GL856936.1	216081	349151		FIG4
ENSSHAG00000006253	ENSSHAG00000006253.1	GL834578.1	216186	344925		
ENSSHAG00000006254	ENSSHAG00000006254.1	GL849594.1	216197	217150		
ENSSHAG00000006255	ENSSHAG00000006255.1	GL849720.1	216257	303357		PAK1
ENSSHAG00000006256	ENSSHAG00000006256.1	GL841343.1	216313	220497		
ENSSHAG00000006257	ENSSHAG00000006257.1	GL834540.1	216347	241971		TMED8
ENSSHAG00000006258	ENSSHAG00000006258.1	GL834493.1	216404	217399		
ENSSHAG00000006259	ENSSHAG00000006259.1	GL841191.1	216460	218057		
ENSSHAG00000006260	ENSSHAG00000006260.1	GL834826.1	216517	262671		ATAD2B
ENSSHAG00000006261	ENSSHAG00000006261.1	GL861886.1	216532	220134		
ENSSHAG00000006262	ENSSHAG00000006262.1	GL834926.1	216556	224131		
ENSSHAG00000006263	ENSSHAG00000006263.1	GL834586.1	216558	217466		ANKRD9
ENSSHAG00000006264	ENSSHAG00000006264.1	GL865167.1	216704	217654		
ENSSHAG00000006265	ENSSHAG00000006265.1	GL841169.1	216985	310867		
ENSSHAG00000006266	ENSSHAG00000006266.1	GL841507.1	217080	217658		
ENSSHAG00000006267	ENSSHAG00000006267.1	GL849598.1	217106	300275		MAP3K2
ENSSHAG00000006268	ENSSHAG00000006268.1	GL841261.1	217121	217463		
ENSSHAG00000006269	ENSSHAG00000006269.1	GL856876.1	217153	320773		ITPR3
ENSSHAG00000006270	ENSSHAG00000006270.1	GL841375.1	217214	241769		
ENSSHAG00000006271	ENSSHAG00000006271.1	GL849744.1	217246	224321		
ENSSHAG00000006272	ENSSHAG00000006272.1	GL834428.1	217329	230591		
ENSSHAG00000006273	ENSSHAG00000006273.1	GL861591.1	217344	241324		ZCRB1
ENSSHAG00000006274	ENSSHAG00000006274.1	GL841278.1	217375	226364		LYSMD3
ENSSHAG00000006275	ENSSHAG00000006275.1	GL861683.1	217444	218814		PTF1A
ENSSHAG00000006276	ENSSHAG00000006276.1	GL841440.1	217476	340250		CPAMD8
ENSSHAG00000006277	ENSSHAG00000006277.1	GL861732.1	217544	222706		NAB2
ENSSHAG00000006278	ENSSHAG00000006278.1	GL861596.1	217562	217870		
ENSSHAG00000006279	ENSSHAG00000006279.1	GL849855.1	217679	218937		
ENSSHAG00000006280	ENSSHAG00000006280.1	GL864739.1	217735	267132		CDKL2
ENSSHAG00000006281	ENSSHAG00000006281.1	GL834849.1	217803	225830		
ENSSHAG00000006282	ENSSHAG00000006282.1	GL841376.1	217856	588953		RIMS2
ENSSHAG00000006283	ENSSHAG00000006283.1	GL834555.1	217878	226237		VCPKMT
ENSSHAG00000006284	ENSSHAG00000006284.1	GL842571.1	217980	231033		
ENSSHAG00000006285	ENSSHAG00000006285.1	GL856850.1	218006	246507		GAA
ENSSHAG00000006286	ENSSHAG00000006286.1	GL841283.1	218161	219246		
ENSSHAG00000006287	ENSSHAG00000006287.1	GL834656.1	218254	263529		SEC16A
ENSSHAG00000006288	ENSSHAG00000006288.1	GL856875.1	218276	220600		RING1
ENSSHAG00000006289	ENSSHAG00000006289.1	GL864900.1	218297	219229		OR5M3
ENSSHAG00000006290	ENSSHAG00000006290.1	GL841407.1	218390	233757		ADCK5
ENSSHAG00000006291	ENSSHAG00000006291.1	GL834763.1	218473	236695		EDC4
ENSSHAG00000006292	ENSSHAG00000006292.1	GL856817.1	218487	219959		
ENSSHAG00000006293	ENSSHAG00000006293.1	GL841415.1	218549	219913		
ENSSHAG00000006294	ENSSHAG00000006294.1	GL841401.1	218557	247599		
ENSSHAG00000006295	ENSSHAG00000006295.1	GL861544.1	218598	223728		NUP50
ENSSHAG00000006296	ENSSHAG00000006296.1	GL867616.1	218714	228450		
ENSSHAG00000006297	ENSSHAG00000006297.1	GL842236.1	218815	221085		
ENSSHAG00000006298	ENSSHAG00000006298.1	GL842301.1	218914	220776		LINGO2
ENSSHAG00000006299	ENSSHAG00000006299.1	GL834625.1	218928	223036		
ENSSHAG00000006300	ENSSHAG00000006300.1	GL834437.1	218943	235740		PAPSS2
ENSSHAG00000006301	ENSSHAG00000006301.1	GL834895.1	218985	318832		NID2
ENSSHAG00000006302	ENSSHAG00000006302.1	GL850487.1	219053	220924		
ENSSHAG00000006303	ENSSHAG00000006303.1	GL841507.1	219139	224986		TBC1D10B
ENSSHAG00000006304	ENSSHAG00000006304.1	GL857020.1	219183	225670		POLR2H
ENSSHAG00000006305	ENSSHAG00000006305.1	GL841414.1	219296	272918		
ENSSHAG00000006306	ENSSHAG00000006306.1	GL841340.1	219445	332781		PARD6G
ENSSHAG00000006307	ENSSHAG00000006307.1	GL857019.1	219448	272689		ARMC9
ENSSHAG00000006308	ENSSHAG00000006308.1	GL841830.1	219467	222184		
ENSSHAG00000006309	ENSSHAG00000006309.1	GL865048.1	219481	220053		
ENSSHAG00000006310	ENSSHAG00000006310.1	GL861809.1	219560	220451		
ENSSHAG00000006311	ENSSHAG00000006311.1	GL864906.1	219577	224721		TMEM179B
ENSSHAG00000006312	ENSSHAG00000006312.1	GL856740.1	219593	306141		C8A
ENSSHAG00000006313	ENSSHAG00000006313.1	GL864845.1	219611	238345		TMEM165
ENSSHAG00000006314	ENSSHAG00000006314.1	GL834498.1	219730	220779		LTB4R
ENSSHAG00000006315	ENSSHAG00000006315.1	GL861602.1	219829	220934		PMCH
ENSSHAG00000006316	ENSSHAG00000006316.1	GL841368.1	219946	261012		PTDSS1
ENSSHAG00000006317	ENSSHAG00000006317.1	GL864750.1	219978	259976		COQ2
ENSSHAG00000006318	ENSSHAG00000006318.1	GL834670.1	220011	339278		KCNB1
ENSSHAG00000006319	ENSSHAG00000006319.1	GL867590.1	220048	240106		
ENSSHAG00000006320	ENSSHAG00000006320.1	GL857006.1	220169	240762		
ENSSHAG00000006321	ENSSHAG00000006321.1	GL856827.1	220187	242359		KRT23
ENSSHAG00000006322	ENSSHAG00000006322.1	GL841404.1	220215	223973		KEAP1
ENSSHAG00000006323	ENSSHAG00000006323.1	GL849759.1	220412	221447		
ENSSHAG00000006324	ENSSHAG00000006324.1	GL850016.1	220437	222471		
ENSSHAG00000006325	ENSSHAG00000006325.1	GL861911.1	220588	266006		TBK1
ENSSHAG00000006326	ENSSHAG00000006326.1	GL850161.1	220612	226193		CA11
ENSSHAG00000006327	ENSSHAG00000006327.1	GL857384.1	220694	238319		CD5L
ENSSHAG00000006328	ENSSHAG00000006328.1	GL867569.1	221065	245494		PLXNA3
ENSSHAG00000006329	ENSSHAG00000006329.1	GL841538.1	221182	227983		EARS2
ENSSHAG00000006330	ENSSHAG00000006330.1	GL841496.1	221220	247143		SDR42E2
ENSSHAG00000006331	ENSSHAG00000006331.1	GL861537.1	221297	242087		SGCE
ENSSHAG00000006332	ENSSHAG00000006332.1	GL834420.1	221322	231887		MARCH8
ENSSHAG00000006333	ENSSHAG00000006333.1	GL856873.1	221348	234165		ABCF1
ENSSHAG00000006334	ENSSHAG00000006334.1	GL856755.1	221477	229517		FAM163A
ENSSHAG00000006335	ENSSHAG00000006335.1	GL841617.1	221769	338116		PBRM1
ENSSHAG00000006336	ENSSHAG00000006336.1	GL864890.1	221777	223758		
ENSSHAG00000006337	ENSSHAG00000006337.1	GL841594.1	221875	224025		
ENSSHAG00000006338	ENSSHAG00000006338.1	GL867589.1	221912	304318		ARHGEF9
ENSSHAG00000006339	ENSSHAG00000006339.1	GL867619.1	221962	222375		
ENSSHAG00000006340	ENSSHAG00000006340.1	GL834498.1	222278	242993		ADCY4
ENSSHAG00000006341	ENSSHAG00000006341.1	GL834858.1	222391	242831		LIPM
ENSSHAG00000006342	ENSSHAG00000006342.1	GL841525.1	222450	224256		
ENSSHAG00000006343	ENSSHAG00000006343.1	GL861635.1	222572	324792		GNAI1
ENSSHAG00000006344	ENSSHAG00000006344.1	GL834576.1	222651	258630		
ENSSHAG00000006345	ENSSHAG00000006345.1	GL842038.1	222661	241470		HERPUD2
ENSSHAG00000006346	ENSSHAG00000006346.1	GL849787.1	222786	306783		HIVEP3
ENSSHAG00000006347	ENSSHAG00000006347.1	GL849703.1	222971	578297		ATP8A2
ENSSHAG00000006348	ENSSHAG00000006348.1	GL856875.1	222994	225605		
ENSSHAG00000006349	ENSSHAG00000006349.1	GL849630.1	223445	224225		
ENSSHAG00000006350	ENSSHAG00000006350.1	GL841141.1	223544	260074		
ENSSHAG00000006351	ENSSHAG00000006351.1	GL834736.1	223560	277789		RTN4
ENSSHAG00000006352	ENSSHAG00000006352.1	GL857104.1	223685	243765		NPHS2
ENSSHAG00000006353	ENSSHAG00000006353.1	GL861717.1	223762	245083		
ENSSHAG00000006354	ENSSHAG00000006354.1	GL834688.1	224012	257417		ADAM17
ENSSHAG00000006355	ENSSHAG00000006355.1	GL861730.1	224029	275659		TBC1D30
ENSSHAG00000006356	ENSSHAG00000006356.1	GL856779.1	224095	298211		PIK3C2B
ENSSHAG00000006357	ENSSHAG00000006357.1	GL849833.1	224127	239066		PDCL3
ENSSHAG00000006358	ENSSHAG00000006358.1	GL849831.1	224135	233704		
ENSSHAG00000006359	ENSSHAG00000006359.1	GL841419.1	224207	244801		CCDC124
ENSSHAG00000006360	ENSSHAG00000006360.1	GL849583.1	224265	266648		HSPBAP1
ENSSHAG00000006361	ENSSHAG00000006361.1	GL841537.1	224386	262488		GLYR1
ENSSHAG00000006362	ENSSHAG00000006362.1	GL850179.1	224396	241332		
ENSSHAG00000006363	ENSSHAG00000006363.1	GL849805.1	224412	243251		
ENSSHAG00000006364	ENSSHAG00000006364.1	GL834482.1	224458	234459		SNRPA1
ENSSHAG00000006365	ENSSHAG00000006365.1	GL841447.1	224492	228207		CRYBB3
ENSSHAG00000006366	ENSSHAG00000006366.1	GL861641.1	224502	363821		LAMB4
ENSSHAG00000006367	ENSSHAG00000006367.1	GL841551.1	224541	239359		PRSS27
ENSSHAG00000006368	ENSSHAG00000006368.1	GL841615.1	224580	224972		
ENSSHAG00000006369	ENSSHAG00000006369.1	GL834554.1	224606	263158		POLE2
ENSSHAG00000006370	ENSSHAG00000006370.1	GL867599.1	224620	225453		
ENSSHAG00000006371	ENSSHAG00000006371.1	GL864937.1	224696	232681		
ENSSHAG00000006372	ENSSHAG00000006372.1	GL861732.1	224701	240790		STAT6
ENSSHAG00000006373	ENSSHAG00000006373.1	GL834509.1	224721	236276		JMJD7
ENSSHAG00000006374	ENSSHAG00000006374.1	GL861606.1	224890	241543		
ENSSHAG00000006375	ENSSHAG00000006375.1	GL856959.1	224908	275122		VTA1
ENSSHAG00000006376	ENSSHAG00000006376.1	GL856862.1	224922	260174		ACAP1
ENSSHAG00000006377	ENSSHAG00000006377.1	GL861809.1	225026	225958		
ENSSHAG00000006378	ENSSHAG00000006378.1	GL864915.1	225033	225944		
ENSSHAG00000006379	ENSSHAG00000006379.1	GL856899.1	225110	262827		RAB23
ENSSHAG00000006380	ENSSHAG00000006380.1	GL861708.1	225112	227809		
ENSSHAG00000006381	ENSSHAG00000006381.1	GL841374.1	225167	228384		POLR2K
ENSSHAG00000006382	ENSSHAG00000006382.1	GL849746.1	225210	228559		STMN1
ENSSHAG00000006383	ENSSHAG00000006383.1	GL850016.1	225279	233134		LIG1
ENSSHAG00000006384	ENSSHAG00000006384.1	GL841248.1	225384	250628		COPS5
ENSSHAG00000006385	ENSSHAG00000006385.1	GL834496.1	225387	225914		
ENSSHAG00000006386	ENSSHAG00000006386.1	GL841548.1	225407	226312		
ENSSHAG00000006387	ENSSHAG00000006387.1	GL864823.1	225522	275613		
ENSSHAG00000006388	ENSSHAG00000006388.1	GL834596.1	225804	277168		PCDHAC2
ENSSHAG00000006389	ENSSHAG00000006389.1	GL834624.1	225821	284903		CDHR2
ENSSHAG00000006390	ENSSHAG00000006390.1	GL849735.1	225826	226338		
ENSSHAG00000006391	ENSSHAG00000006391.1	GL867583.1	225885	246547		HCFC1
ENSSHAG00000006392	ENSSHAG00000006392.1	GL849784.1	226123	278476		ZMPSTE24
ENSSHAG00000006393	ENSSHAG00000006393.1	GL849702.1	226135	330064		TNFRSF19
ENSSHAG00000006394	ENSSHAG00000006394.1	GL849763.1	226198	244675		
ENSSHAG00000006395	ENSSHAG00000006395.1	GL867612.1	226238	257811		
ENSSHAG00000006396	ENSSHAG00000006396.1	GL856784.1	226245	724328		HHAT
ENSSHAG00000006397	ENSSHAG00000006397.1	GL856830.1	226388	230038		
ENSSHAG00000006398	ENSSHAG00000006398.1	GL856970.1	226474	481633		RPS6KA2
ENSSHAG00000006399	ENSSHAG00000006399.1	GL834822.1	226510	226938		RNASE4
ENSSHAG00000006400	ENSSHAG00000006400.1	GL834443.1	226541	259030		MCU
ENSSHAG00000006401	ENSSHAG00000006401.1	GL857008.1	226604	256753		SLC47A2
ENSSHAG00000006402	ENSSHAG00000006402.1	GL861604.1	226992	227861		CHST11
ENSSHAG00000006403	ENSSHAG00000006403.1	GL849771.1	227015	236441		
ENSSHAG00000006404	ENSSHAG00000006404.1	GL864985.1	227253	231244		
ENSSHAG00000006405	ENSSHAG00000006405.1	GL864790.1	227315	438832		ENPP6
ENSSHAG00000006406	ENSSHAG00000006406.1	GL856874.1	227403	230150		
ENSSHAG00000006407	ENSSHAG00000006407.1	GL864906.1	227483	234161		
ENSSHAG00000006408	ENSSHAG00000006408.1	GL849608.1	227647	228537		
ENSSHAG00000006409	ENSSHAG00000006409.1	GL849711.1	227651	228166		
ENSSHAG00000006410	ENSSHAG00000006410.1	GL861544.1	227682	234075		KIAA0930
ENSSHAG00000006411	ENSSHAG00000006411.1	GL857020.1	227803	231286		
ENSSHAG00000006412	ENSSHAG00000006412.1	GL834764.1	227899	256965		SMPD3
ENSSHAG00000006413	ENSSHAG00000006413.1	GL834442.1	228004	331815		ASCC1
ENSSHAG00000006414	ENSSHAG00000006414.1	GL849566.1	228045	237487		NFKBIZ
ENSSHAG00000006415	ENSSHAG00000006415.1	GL849713.1	228053	256693		SUCLA2
ENSSHAG00000006416	ENSSHAG00000006416.1	GL864900.1	228196	229179		
ENSSHAG00000006417	ENSSHAG00000006417.1	GL856730.1	228266	236176		
ENSSHAG00000006418	ENSSHAG00000006418.1	GL834672.1	228282	266386		TRIM35
ENSSHAG00000006419	ENSSHAG00000006419.1	GL849531.1	228342	250658		BACH1
ENSSHAG00000006420	ENSSHAG00000006420.1	GL861729.1	228552	233448		HOXC11
ENSSHAG00000006421	ENSSHAG00000006421.1	GL842629.1	228553	242695		
ENSSHAG00000006422	ENSSHAG00000006422.1	GL841598.1	228594	325285		SYN2
ENSSHAG00000006423	ENSSHAG00000006423.1	GL841206.1	228678	247868		FASTKD3
ENSSHAG00000006424	ENSSHAG00000006424.1	GL841425.1	228781	250792		MARCH2
ENSSHAG00000006425	ENSSHAG00000006425.1	GL864895.1	229050	229976		OR4S2
ENSSHAG00000006426	ENSSHAG00000006426.1	GL841189.1	229058	265768		
ENSSHAG00000006427	ENSSHAG00000006427.1	GL849750.1	229188	385849		KIF1B
ENSSHAG00000006428	ENSSHAG00000006428.1	GL841420.1	229230	253489		FKBP8
ENSSHAG00000006429	ENSSHAG00000006429.1	GL856823.1	229265	240053		
ENSSHAG00000006430	ENSSHAG00000006430.1	GL856984.1	229296	407686		COL11A1
ENSSHAG00000006431	ENSSHAG00000006431.1	GL841423.1	229303	233530		
ENSSHAG00000006432	ENSSHAG00000006432.1	GL849834.1	229426	267412		CNOT11
ENSSHAG00000006433	ENSSHAG00000006433.1	GL834512.1	229464	234906		
ENSSHAG00000006434	ENSSHAG00000006434.1	GL834425.1	229520	244126		SNX33
ENSSHAG00000006435	ENSSHAG00000006435.1	GL834586.1	229757	331853		TECPR2
ENSSHAG00000006436	ENSSHAG00000006436.1	GL841626.1	230216	316364		SCN10A
ENSSHAG00000006437	ENSSHAG00000006437.1	GL856745.1	230291	257814		CLCA1
ENSSHAG00000006438	ENSSHAG00000006438.1	GL856874.1	230318	232391		DDAH2
ENSSHAG00000006439	ENSSHAG00000006439.1	GL850548.1	230390	230887		
ENSSHAG00000006440	ENSSHAG00000006440.1	GL867601.1	230485	248030		
ENSSHAG00000006441	ENSSHAG00000006441.1	GL867622.1	230506	276323		
ENSSHAG00000006442	ENSSHAG00000006442.1	GL865007.1	230610	231545		
ENSSHAG00000006443	ENSSHAG00000006443.1	GL861695.1	230617	240647		METTL6
ENSSHAG00000006444	ENSSHAG00000006444.1	GL841456.1	230711	311589		MTMR3
ENSSHAG00000006445	ENSSHAG00000006445.1	GL841609.1	230753	231597		
ENSSHAG00000006446	ENSSHAG00000006446.1	GL864774.1	230757	283032		HELQ
ENSSHAG00000006447	ENSSHAG00000006447.1	GL841580.1	230767	248235		MYL3
ENSSHAG00000006448	ENSSHAG00000006448.1	GL841193.1	230879	273680		SKOR2
ENSSHAG00000006449	ENSSHAG00000006449.1	GL861569.1	230959	281987		BEST3
ENSSHAG00000006450	ENSSHAG00000006450.1	GL841507.1	231020	232850		MYLPF
ENSSHAG00000006451	ENSSHAG00000006451.1	GL849591.1	231041	236467		A4GNT
ENSSHAG00000006452	ENSSHAG00000006452.1	GL849590.1	231164	267932		NCK1
ENSSHAG00000006453	ENSSHAG00000006453.1	GL856742.1	231385	235969		
ENSSHAG00000006454	ENSSHAG00000006454.1	GL864914.1	231488	233758		
ENSSHAG00000006455	ENSSHAG00000006455.1	GL834780.1	231530	232086		
ENSSHAG00000006456	ENSSHAG00000006456.1	GL841403.1	231540	233873		TMED1
ENSSHAG00000006457	ENSSHAG00000006457.1	GL834597.1	231635	232537		SPRY4
ENSSHAG00000006458	ENSSHAG00000006458.1	GL834809.1	231748	232542		
ENSSHAG00000006459	ENSSHAG00000006459.1	GL850188.1	231807	232820		GPR82
ENSSHAG00000006460	ENSSHAG00000006460.1	GL864893.1	231893	256572		TSPAN18
ENSSHAG00000006461	ENSSHAG00000006461.1	GL861726.1	231895	237012		INHBC
ENSSHAG00000006462	ENSSHAG00000006462.1	GL834653.1	231982	239672		GFI1B
ENSSHAG00000006463	ENSSHAG00000006463.1	GL849764.1	232031	263372		
ENSSHAG00000006464	ENSSHAG00000006464.1	GL834717.1	232109	655103		ACOXL
ENSSHAG00000006465	ENSSHAG00000006465.1	GL861688.1	232297	259159		SLC25A40
ENSSHAG00000006466	ENSSHAG00000006466.1	GL834703.1	232435	301157		RASSF2
ENSSHAG00000006467	ENSSHAG00000006467.1	GL834704.1	232450	308584		ADD2
ENSSHAG00000006468	ENSSHAG00000006468.1	GL856826.1	232455	235880		
ENSSHAG00000006469	ENSSHAG00000006469.1	GL841164.1	232521	267795		ELOVL7
ENSSHAG00000006470	ENSSHAG00000006470.1	GL849569.1	232764	286542		
ENSSHAG00000006471	ENSSHAG00000006471.1	GL834648.1	232848	267293		RBL2
ENSSHAG00000006472	ENSSHAG00000006472.1	GL841657.1	232897	264121		
ENSSHAG00000006473	ENSSHAG00000006473.1	GL841584.1	233085	250869		NT5C3A
ENSSHAG00000006474	ENSSHAG00000006474.1	GL849805.1	233108	462152		CDKL5
ENSSHAG00000006475	ENSSHAG00000006475.1	GL841529.1	233141	267295		
ENSSHAG00000006476	ENSSHAG00000006476.1	GL849696.1	233169	234092		
ENSSHAG00000006477	ENSSHAG00000006477.1	GL834658.1	233188	236838		AJM1
