CHROM,CONTIG,OFFSET,CONTIG.ALT
Chr2,Chr2_supercontig_000001667,695883744,GL842808.1
Chr2,Chr2_supercontig_000001668,696127080,GL842809.1
Chr2,Chr2_supercontig_000001669,696146690,GL842810.1
Chr2,Chr2_supercontig_000001670,696251274,GL842811.1
Chr2,Chr2_supercontig_000001671,696305339,GL842812.1
Chr2,Chr2_supercontig_000001672,696337545,GL842813.1
Chr2,Chr2_supercontig_000001673,696347497,GL842814.1
Chr2,Chr2_supercontig_000001674,696386378,GL842815.1
Chr2,Chr2_supercontig_000001675,696433952,GL842816.1
Chr2,Chr2_supercontig_000001676,696467740,GL842817.1
Chr2,Chr2_supercontig_000001677,696489453,GL842818.1
Chr2,Chr2_supercontig_000001678,696506927,GL842819.1
Chr2,Chr2_supercontig_000001679,696529571,GL842820.1
Chr2,Chr2_supercontig_000001680,696567582,GL842821.1
Chr2,Chr2_supercontig_000001681,696575138,GL842822.1
Chr2,Chr2_supercontig_000001682,696659231,GL842823.1
Chr2,Chr2_supercontig_000001683,696737039,GL842824.1
Chr2,Chr2_supercontig_000001684,696749140,GL842825.1
Chr2,Chr2_supercontig_000001685,696762607,GL842826.1
Chr2,Chr2_supercontig_000001686,696797812,GL842827.1
Chr2,Chr2_supercontig_000001687,696819856,GL842828.1
Chr2,Chr2_supercontig_000001688,696957037,GL842829.1
Chr2,Chr2_supercontig_000001689,696981680,GL842830.1
Chr2,Chr2_supercontig_000001690,697032684,GL842831.1
Chr2,Chr2_supercontig_000001691,697073292,GL842832.1
Chr2,Chr2_supercontig_000001692,697113260,GL842833.1
Chr2,Chr2_supercontig_000001693,697147120,GL842834.1
Chr2,Chr2_supercontig_000001694,697212117,GL842835.1
Chr2,Chr2_supercontig_000001695,697257106,GL842836.1
Chr2,Chr2_supercontig_000001696,697290104,GL842837.1
Chr2,Chr2_supercontig_000001697,697324495,GL842838.1
Chr2,Chr2_supercontig_000001698,697341468,GL842839.1
Chr2,Chr2_supercontig_000001699,697352297,GL842840.1
Chr2,Chr2_supercontig_000001700,697381634,GL842841.1
Chr2,Chr2_supercontig_000001701,697435218,GL842842.1
Chr2,Chr2_supercontig_000001702,697499580,GL842843.1
Chr2,Chr2_supercontig_000001703,697540752,GL842844.1
Chr2,Chr2_supercontig_000001704,697590048,GL842845.1
Chr2,Chr2_supercontig_000001705,697601833,GL842846.1
Chr2,Chr2_supercontig_000001706,697751792,GL842847.1
Chr2,Chr2_supercontig_000001707,697847651,GL842848.1
Chr2,Chr2_supercontig_000001708,697903550,GL842849.1
Chr2,Chr2_supercontig_000001709,697964654,GL842850.1
Chr2,Chr2_supercontig_000001710,698017140,GL842851.1
Chr2,Chr2_supercontig_000001711,698168569,GL842852.1
Chr2,Chr2_supercontig_000001712,698196768,GL842853.1
Chr2,Chr2_supercontig_000001713,698268081,GL842854.1
Chr2,Chr2_supercontig_000001714,698321961,GL842855.1
Chr2,Chr2_supercontig_000001715,698342968,GL842856.1
Chr2,Chr2_supercontig_000001716,698378314,GL842857.1
Chr2,Chr2_supercontig_000001717,698416311,GL842858.1
Chr2,Chr2_supercontig_000001718,698463706,GL842859.1
Chr2,Chr2_supercontig_000001719,698535711,GL842860.1
Chr2,Chr2_supercontig_000001720,698542373,GL842861.1
Chr2,Chr2_supercontig_000001721,698607121,GL842862.1
Chr2,Chr2_supercontig_000001722,698654932,GL842863.1
Chr2,Chr2_supercontig_000001723,698681645,GL842864.1
Chr2,Chr2_supercontig_000001724,698720552,GL842865.1
Chr2,Chr2_supercontig_000001725,698757617,GL842866.1
Chr2,Chr2_supercontig_000001726,698865320,GL842867.1
Chr2,Chr2_supercontig_000001727,698918967,GL842868.1
Chr2,Chr2_supercontig_000001728,698963241,GL842869.1
Chr2,Chr2_supercontig_000001729,698987840,GL842870.1
Chr2,Chr2_supercontig_000001730,699011912,GL842871.1
Chr2,Chr2_supercontig_000001731,699018557,GL842872.1
Chr2,Chr2_supercontig_000001732,699144926,GL842873.1
Chr2,Chr2_supercontig_000001733,699191945,GL842874.1
Chr2,Chr2_supercontig_000001734,699220620,GL842875.1
Chr2,Chr2_supercontig_000001735,699266376,GL842876.1
Chr2,Chr2_supercontig_000001736,699285177,GL842877.1
Chr2,Chr2_supercontig_000001737,699312106,GL842878.1
Chr2,Chr2_supercontig_000001738,699345826,GL842879.1
Chr2,Chr2_supercontig_000001739,699378392,GL842880.1
Chr2,Chr2_supercontig_000001740,699399192,GL842881.1
Chr2,Chr2_supercontig_000001741,699406674,GL842882.1
Chr2,Chr2_supercontig_000001742,699417011,GL842883.1
Chr2,Chr2_supercontig_000001743,699434307,GL842884.1
Chr2,Chr2_supercontig_000001744,699488199,GL842885.1
Chr2,Chr2_supercontig_000001745,699559529,GL842886.1
Chr2,Chr2_supercontig_000001746,699579349,GL842887.1
Chr2,Chr2_supercontig_000001747,699682875,GL842888.1
Chr2,Chr2_supercontig_000001748,699732655,GL842889.1
Chr2,Chr2_supercontig_000001749,699765500,GL842890.1
Chr2,Chr2_supercontig_000001750,699810117,GL842891.1
Chr2,Chr2_supercontig_000001751,699842033,GL842892.1
Chr2,Chr2_supercontig_000001752,699867237,GL842893.1
Chr2,Chr2_supercontig_000001753,699985545,GL842894.1
Chr2,Chr2_supercontig_000001754,700019124,GL842895.1
Chr2,Chr2_supercontig_000001755,700037506,GL842896.1
Chr2,Chr2_supercontig_000001756,700107529,GL842897.1
Chr2,Chr2_supercontig_000001757,700147874,GL842898.1
Chr2,Chr2_supercontig_000001758,700157385,GL842899.1
Chr2,Chr2_supercontig_000001759,700182442,GL842900.1
Chr2,Chr2_supercontig_000001760,700237521,GL842901.1
Chr2,Chr2_supercontig_000001761,700273759,GL842902.1
Chr2,Chr2_supercontig_000001762,700362531,GL842903.1
Chr2,Chr2_supercontig_000001763,700399208,GL842904.1
Chr2,Chr2_supercontig_000001764,700419875,GL842905.1
Chr2,Chr2_supercontig_000001765,700497422,GL842906.1
Chr2,Chr2_supercontig_000001766,700547252,GL842907.1
Chr2,Chr2_supercontig_000001767,700568392,GL842908.1
Chr2,Chr2_supercontig_000001768,700594249,GL842909.1
Chr2,Chr2_supercontig_000001769,700604439,GL842910.1
Chr2,Chr2_supercontig_000001770,700643370,GL842911.1
Chr2,Chr2_supercontig_000001771,700652658,GL842912.1
Chr2,Chr2_supercontig_000001772,700674678,GL842913.1
Chr2,Chr2_supercontig_000001773,700687576,GL842914.1
Chr2,Chr2_supercontig_000001774,700729639,GL842915.1
Chr2,Chr2_supercontig_000001775,700743661,GL842916.1
Chr2,Chr2_supercontig_000001776,700799176,GL842917.1
Chr2,Chr2_supercontig_000001777,700815525,GL842918.1
Chr2,Chr2_supercontig_000001778,700830078,GL842919.1
Chr2,Chr2_supercontig_000001779,700856430,GL842920.1
Chr2,Chr2_supercontig_000001780,700907276,GL842921.1
Chr2,Chr2_supercontig_000001781,700963075,GL842922.1
Chr2,Chr2_supercontig_000001782,701036705,GL842923.1
Chr2,Chr2_supercontig_000001783,701067006,GL842924.1
Chr2,Chr2_supercontig_000001784,701107433,GL842925.1
Chr2,Chr2_supercontig_000001785,701181358,GL842926.1
Chr2,Chr2_supercontig_000001786,701193943,GL842927.1
Chr2,Chr2_supercontig_000001787,701202414,GL842928.1
Chr2,Chr2_supercontig_000001788,701206542,GL842929.1
Chr2,Chr2_supercontig_000001789,701246128,GL842930.1
Chr2,Chr2_supercontig_000001790,701290854,GL842931.1
Chr2,Chr2_supercontig_000001791,701322848,GL842932.1
Chr2,Chr2_supercontig_000001792,701339916,GL842933.1
Chr2,Chr2_supercontig_000001793,701358618,GL842934.1
Chr2,Chr2_supercontig_000001794,701400597,GL842935.1
Chr2,Chr2_supercontig_000001795,701487825,GL842936.1
Chr2,Chr2_supercontig_000001796,701526155,GL842937.1
Chr2,Chr2_supercontig_000001797,701544376,GL842938.1
Chr2,Chr2_supercontig_000001798,701594447,GL842939.1
Chr2,Chr2_supercontig_000001799,701647103,GL842940.1
Chr2,Chr2_supercontig_000001800,701658713,GL842941.1
Chr2,Chr2_supercontig_000001801,701707794,GL842942.1
Chr2,Chr2_supercontig_000001802,701732081,GL842943.1
Chr2,Chr2_supercontig_000001803,701750418,GL842944.1
Chr2,Chr2_supercontig_000001804,701787709,GL842945.1
Chr2,Chr2_supercontig_000001805,701793392,GL842946.1
Chr2,Chr2_supercontig_000001806,701807308,GL842947.1
Chr2,Chr2_supercontig_000001807,701814337,GL842948.1
Chr2,Chr2_supercontig_000001808,701841803,GL842949.1
Chr2,Chr2_supercontig_000001809,701857099,GL842950.1
Chr2,Chr2_supercontig_000001810,701919717,GL842951.1
Chr2,Chr2_supercontig_000001811,702003564,GL842952.1
Chr2,Chr2_supercontig_000001812,702038215,GL842953.1
Chr2,Chr2_supercontig_000001813,702068103,GL842954.1
Chr2,Chr2_supercontig_000001814,702098642,GL842955.1
Chr2,Chr2_supercontig_000001815,702125403,GL842956.1
Chr2,Chr2_supercontig_000001816,702172996,GL842957.1
Chr2,Chr2_supercontig_000001817,702213925,GL842958.1
Chr2,Chr2_supercontig_000001818,702254789,GL842959.1
Chr2,Chr2_supercontig_000001819,702292098,GL842960.1
Chr2,Chr2_supercontig_000001820,702335753,GL842961.1
Chr2,Chr2_supercontig_000001821,702363457,GL842962.1
Chr2,Chr2_supercontig_000001822,702376866,GL842963.1
Chr2,Chr2_supercontig_000001823,702415748,GL842964.1
Chr2,Chr2_supercontig_000001824,702441269,GL842965.1
Chr2,Chr2_supercontig_000001825,702497448,GL842966.1
Chr2,Chr2_supercontig_000001826,702514820,GL842967.1
Chr2,Chr2_supercontig_000001827,702525073,GL842968.1
Chr2,Chr2_supercontig_000001828,702552563,GL842969.1
Chr2,Chr2_supercontig_000001829,702589668,GL842970.1
Chr2,Chr2_supercontig_000001830,702602929,GL842971.1
Chr2,Chr2_supercontig_000001831,702621978,GL842972.1
Chr2,Chr2_supercontig_000001832,702630256,GL842973.1
Chr2,Chr2_supercontig_000001833,702642483,GL842974.1
Chr2,Chr2_supercontig_000001834,702662804,GL842975.1
Chr2,Chr2_supercontig_000001835,702705204,GL842976.1
Chr2,Chr2_supercontig_000001836,702716770,GL842977.1
Chr2,Chr2_supercontig_000001837,702726211,GL842978.1
Chr2,Chr2_supercontig_000001838,702754795,GL842979.1
Chr2,Chr2_supercontig_000001839,702781613,GL842980.1
Chr2,Chr2_supercontig_000001840,702809956,GL842981.1
Chr2,Chr2_supercontig_000001841,702835303,GL842982.1
Chr2,Chr2_supercontig_000001842,702841048,GL842983.1
Chr2,Chr2_supercontig_000001843,702858402,GL842984.1
Chr2,Chr2_supercontig_000001844,702883577,GL842985.1
Chr2,Chr2_supercontig_000001845,702919574,GL842986.1
Chr2,Chr2_supercontig_000001846,702956635,GL842987.1
Chr2,Chr2_supercontig_000001847,702965934,GL842988.1
Chr2,Chr2_supercontig_000001848,702981556,GL842989.1
Chr2,Chr2_supercontig_000001849,702998211,GL842990.1
Chr2,Chr2_supercontig_000001850,703027785,GL842991.1
Chr2,Chr2_supercontig_000001851,703046690,GL842992.1
Chr2,Chr2_supercontig_000001852,703068416,GL842993.1
Chr2,Chr2_supercontig_000001853,703117398,GL842994.1
Chr2,Chr2_supercontig_000001854,703125418,GL842995.1
Chr2,Chr2_supercontig_000001855,703166804,GL842996.1
Chr2,Chr2_supercontig_000001856,703178795,GL842997.1
Chr2,Chr2_supercontig_000001857,703201989,GL842998.1
Chr2,Chr2_supercontig_000001858,703205441,GL842999.1
Chr2,Chr2_supercontig_000001859,703242183,GL843000.1
Chr2,Chr2_supercontig_000001860,703279427,GL843001.1
Chr2,Chr2_supercontig_000001861,703305409,GL843002.1
Chr2,Chr2_supercontig_000001862,703330971,GL843003.1
Chr2,Chr2_supercontig_000001863,703347646,GL843004.1
Chr2,Chr2_supercontig_000001864,703376127,GL843005.1
Chr2,Chr2_supercontig_000001865,703405360,GL843006.1
Chr2,Chr2_supercontig_000001866,703407116,GL843007.1
Chr2,Chr2_supercontig_000001867,703434100,GL843008.1
Chr2,Chr2_supercontig_000001868,703472207,GL843009.1
Chr2,Chr2_supercontig_000001869,703502253,GL843010.1
Chr2,Chr2_supercontig_000001870,703532639,GL843011.1
Chr2,Chr2_supercontig_000001871,703536136,GL843012.1
Chr2,Chr2_supercontig_000001872,703585637,GL843013.1
Chr2,Chr2_supercontig_000001873,703631159,GL843014.1
Chr2,Chr2_supercontig_000001874,703642961,GL843015.1
Chr2,Chr2_supercontig_000001875,703653443,GL843016.1
Chr2,Chr2_supercontig_000001876,703708602,GL843017.1
Chr2,Chr2_supercontig_000001877,703725691,GL843018.1
Chr2,Chr2_supercontig_000001878,703742465,GL843019.1
Chr2,Chr2_supercontig_000001879,703792132,GL843020.1
Chr2,Chr2_supercontig_000001880,703836263,GL843021.1
Chr2,Chr2_supercontig_000001881,703853863,GL843022.1
Chr2,Chr2_supercontig_000001882,703868404,GL843023.1
Chr2,Chr2_supercontig_000001883,703882409,GL843024.1
Chr2,Chr2_supercontig_000001884,703950231,GL843025.1
Chr2,Chr2_supercontig_000001885,703960070,GL843026.1
Chr2,Chr2_supercontig_000001886,703963633,GL843027.1
Chr2,Chr2_supercontig_000001887,704008632,GL843028.1
Chr2,Chr2_supercontig_000001888,704114109,GL843029.1
Chr2,Chr2_supercontig_000001889,704161019,GL843030.1
Chr2,Chr2_supercontig_000001890,704208303,GL843031.1
Chr2,Chr2_supercontig_000001891,704231364,GL843032.1
Chr2,Chr2_supercontig_000001892,704321950,GL843033.1
Chr2,Chr2_supercontig_000001893,704395506,GL843034.1
Chr2,Chr2_supercontig_000001894,704441494,GL843035.1
Chr2,Chr2_supercontig_000001895,704443087,GL843036.1
Chr2,Chr2_supercontig_000001896,704461685,GL843037.1
Chr2,Chr2_supercontig_000001897,704520274,GL843038.1
Chr2,Chr2_supercontig_000001898,704522294,GL843039.1
Chr2,Chr2_supercontig_000001899,704538073,GL843040.1
Chr2,Chr2_supercontig_000001900,704549721,GL843041.1
Chr2,Chr2_supercontig_000001901,704586131,GL843042.1
Chr2,Chr2_supercontig_000001902,704599915,GL843043.1
Chr2,Chr2_supercontig_000001903,704617153,GL843044.1
Chr2,Chr2_supercontig_000001904,704630654,GL843045.1
Chr2,Chr2_supercontig_000001905,704652904,GL843046.1
Chr2,Chr2_supercontig_000001906,704680618,GL843047.1
Chr2,Chr2_supercontig_000001907,704695837,GL843048.1
Chr2,Chr2_supercontig_000001908,704715265,GL843049.1
Chr2,Chr2_supercontig_000001909,704756250,GL843050.1
Chr2,Chr2_supercontig_000001910,704789681,GL843051.1
Chr2,Chr2_supercontig_000001911,704816617,GL843052.1
Chr2,Chr2_supercontig_000001912,704839488,GL843053.1
Chr2,Chr2_supercontig_000001913,704875221,GL843054.1
Chr2,Chr2_supercontig_000001914,704974614,GL843055.1
Chr2,Chr2_supercontig_000001915,704984982,GL843056.1
Chr2,Chr2_supercontig_000001916,705024212,GL843057.1
Chr2,Chr2_supercontig_000001917,705084183,GL843058.1
Chr2,Chr2_supercontig_000001918,705093327,GL843059.1
Chr2,Chr2_supercontig_000001919,705108359,GL843060.1
Chr2,Chr2_supercontig_000001920,705123294,GL843061.1
Chr2,Chr2_supercontig_000001921,705140908,GL843062.1
Chr2,Chr2_supercontig_000001922,705178262,GL843063.1
Chr2,Chr2_supercontig_000001923,705230903,GL843064.1
Chr2,Chr2_supercontig_000001924,705286694,GL843065.1
Chr2,Chr2_supercontig_000001925,705306335,GL843066.1
Chr2,Chr2_supercontig_000001926,705363981,GL843067.1
Chr2,Chr2_supercontig_000001927,705404019,GL843068.1
Chr2,Chr2_supercontig_000001928,705436970,GL843069.1
Chr2,Chr2_supercontig_000001929,705443437,GL843070.1
Chr2,Chr2_supercontig_000001930,705467781,GL843071.1
Chr2,Chr2_supercontig_000001931,705472816,GL843072.1
Chr2,Chr2_supercontig_000001932,705595403,GL843073.1
Chr2,Chr2_supercontig_000001933,705643216,GL843074.1
Chr2,Chr2_supercontig_000001934,705671458,GL843075.1
Chr2,Chr2_supercontig_000001935,705707501,GL843076.1
Chr2,Chr2_supercontig_000001936,705715651,GL843077.1
Chr2,Chr2_supercontig_000001937,705769274,GL843078.1
Chr2,Chr2_supercontig_000001938,705782340,GL843079.1
Chr2,Chr2_supercontig_000001939,705812323,GL843080.1
Chr2,Chr2_supercontig_000001940,705819451,GL843081.1
Chr2,Chr2_supercontig_000001941,705841153,GL843082.1
Chr2,Chr2_supercontig_000001942,705895798,GL843083.1
Chr2,Chr2_supercontig_000001943,705900540,GL843084.1
Chr2,Chr2_supercontig_000001944,705939793,GL843085.1
Chr2,Chr2_supercontig_000001945,705966460,GL843086.1
Chr2,Chr2_supercontig_000001946,706059020,GL843087.1
Chr2,Chr2_supercontig_000001947,706072492,GL843088.1
Chr2,Chr2_supercontig_000001948,706088285,GL843089.1
Chr2,Chr2_supercontig_000001949,706111513,GL843090.1
Chr2,Chr2_supercontig_000001950,706138283,GL843091.1
Chr2,Chr2_supercontig_000001951,706170249,GL843092.1
Chr2,Chr2_supercontig_000001952,706183335,GL843093.1
Chr2,Chr2_supercontig_000001953,706256092,GL843094.1
Chr2,Chr2_supercontig_000001954,706270573,GL843095.1
Chr2,Chr2_supercontig_000001955,706288878,GL843096.1
Chr2,Chr2_supercontig_000001956,706321716,GL843097.1
Chr2,Chr2_supercontig_000001957,706345806,GL843098.1
Chr2,Chr2_supercontig_000001958,706409271,GL843099.1
Chr2,Chr2_supercontig_000001959,706559914,GL843100.1
Chr2,Chr2_supercontig_000001960,706599148,GL843101.1
Chr2,Chr2_supercontig_000001961,706615491,GL843102.1
Chr2,Chr2_supercontig_000001962,706648521,GL843103.1
Chr2,Chr2_supercontig_000001963,706664537,GL843104.1
Chr2,Chr2_supercontig_000001964,706669468,GL843105.1
Chr2,Chr2_supercontig_000001965,706722199,GL843106.1
Chr2,Chr2_supercontig_000001966,706730871,GL843107.1
Chr2,Chr2_supercontig_000001967,706786766,GL843108.1
Chr2,Chr2_supercontig_000001968,706809147,GL843109.1
Chr2,Chr2_supercontig_000001969,706884531,GL843110.1
Chr2,Chr2_supercontig_000001970,706903249,GL843111.1
Chr2,Chr2_supercontig_000001971,706948074,GL843112.1
Chr2,Chr2_supercontig_000001972,706968285,GL843113.1
Chr2,Chr2_supercontig_000001973,707007525,GL843114.1
Chr2,Chr2_supercontig_000001974,707088289,GL843115.1
Chr2,Chr2_supercontig_000001975,707106093,GL843116.1
Chr2,Chr2_supercontig_000001976,707137224,GL843117.1
Chr2,Chr2_supercontig_000001977,707180588,GL843118.1
Chr2,Chr2_supercontig_000001978,707218676,GL843119.1
Chr2,Chr2_supercontig_000001979,707249665,GL843120.1
Chr2,Chr2_supercontig_000001980,707276022,GL843121.1
Chr2,Chr2_supercontig_000001981,707304685,GL843122.1
Chr2,Chr2_supercontig_000001982,707327935,GL843123.1
Chr2,Chr2_supercontig_000001983,707386359,GL843124.1
Chr2,Chr2_supercontig_000001984,707429513,GL843125.1
Chr2,Chr2_supercontig_000001985,707435749,GL843126.1
Chr2,Chr2_supercontig_000001986,707449191,GL843127.1
Chr2,Chr2_supercontig_000001987,707475508,GL843128.1
Chr2,Chr2_supercontig_000001988,707524407,GL843129.1
Chr2,Chr2_supercontig_000001989,707566163,GL843130.1
Chr2,Chr2_supercontig_000001990,707610095,GL843131.1
Chr2,Chr2_supercontig_000001991,707650008,GL843132.1
Chr2,Chr2_supercontig_000001992,707665089,GL843133.1
Chr2,Chr2_supercontig_000001993,707697622,GL843134.1
Chr2,Chr2_supercontig_000001994,707743940,GL843135.1
Chr2,Chr2_supercontig_000001995,707760323,GL843136.1
Chr2,Chr2_supercontig_000001996,707781299,GL843137.1
Chr2,Chr2_supercontig_000001997,707809718,GL843138.1
Chr2,Chr2_supercontig_000001998,707832507,GL843139.1
Chr2,Chr2_supercontig_000001999,707849918,GL843140.1
Chr2,Chr2_supercontig_000002000,707895221,GL843141.1
Chr2,Chr2_supercontig_000002001,707898178,GL843142.1
Chr2,Chr2_supercontig_000002002,707899913,GL843143.1
Chr2,Chr2_supercontig_000002003,707915321,GL843144.1
Chr2,Chr2_supercontig_000002004,707927408,GL843145.1
Chr2,Chr2_supercontig_000002005,707953582,GL843146.1
Chr2,Chr2_supercontig_000002006,707966456,GL843147.1
Chr2,Chr2_supercontig_000002007,707999701,GL843148.1
Chr2,Chr2_supercontig_000002008,708034860,GL843149.1
Chr2,Chr2_supercontig_000002009,708048725,GL843150.1
Chr2,Chr2_supercontig_000002010,708083901,GL843151.1
Chr2,Chr2_supercontig_000002011,708124248,GL843152.1
Chr2,Chr2_supercontig_000002012,708134816,GL843153.1
Chr2,Chr2_supercontig_000002013,708162300,GL843154.1
Chr2,Chr2_supercontig_000002014,708174770,GL843155.1
Chr2,Chr2_supercontig_000002015,708186748,GL843156.1
Chr2,Chr2_supercontig_000002016,708213662,GL843157.1
Chr2,Chr2_supercontig_000002017,708227582,GL843158.1
Chr2,Chr2_supercontig_000002018,708239918,GL843159.1
Chr2,Chr2_supercontig_000002019,708302820,GL843160.1
Chr2,Chr2_supercontig_000002020,708326342,GL843161.1
Chr2,Chr2_supercontig_000002021,708341886,GL843162.1
Chr2,Chr2_supercontig_000002022,708352145,GL843163.1
Chr2,Chr2_supercontig_000002023,708379914,GL843164.1
Chr2,Chr2_supercontig_000002024,708389131,GL843165.1
Chr2,Chr2_supercontig_000002025,708394582,GL843166.1
Chr2,Chr2_supercontig_000002026,708399871,GL843167.1
Chr2,Chr2_supercontig_000002027,708418190,GL843168.1
Chr2,Chr2_supercontig_000002028,708433969,GL843169.1
Chr2,Chr2_supercontig_000002029,708482869,GL843170.1
Chr2,Chr2_supercontig_000002030,708492708,GL843171.1
Chr2,Chr2_supercontig_000002031,708510760,GL843172.1
Chr2,Chr2_supercontig_000002032,708523884,GL843173.1
Chr2,Chr2_supercontig_000002033,708562481,GL843174.1
Chr2,Chr2_supercontig_000002034,708565167,GL843175.1
Chr2,Chr2_supercontig_000002035,708571580,GL843176.1
Chr2,Chr2_supercontig_000002036,708652278,GL843177.1
Chr2,Chr2_supercontig_000002037,708659531,GL843178.1
Chr2,Chr2_supercontig_000002038,708673044,GL843179.1
Chr2,Chr2_supercontig_000002039,708698800,GL843180.1
Chr2,Chr2_supercontig_000002040,708709130,GL843181.1
Chr2,Chr2_supercontig_000002041,708751074,GL843182.1
Chr2,Chr2_supercontig_000002042,708773893,GL843183.1
Chr2,Chr2_supercontig_000002043,708797183,GL843184.1
Chr2,Chr2_supercontig_000002044,708806230,GL843185.1
Chr2,Chr2_supercontig_000002045,708817791,GL843186.1
Chr2,Chr2_supercontig_000002046,708839596,GL843187.1
Chr2,Chr2_supercontig_000002047,708897963,GL843188.1
Chr2,Chr2_supercontig_000002048,708921463,GL843189.1
Chr2,Chr2_supercontig_000002049,708945884,GL843190.1
Chr2,Chr2_supercontig_000002050,708964668,GL843191.1
Chr2,Chr2_supercontig_000002051,708980730,GL843192.1
